sifra proizvoda,naziv proizvoda,sifra sirovine,naziv sirovine,jedinica mjere sirovine,količina,jedinica mjere,dužina,širina,visina,komada,kantiranje
315,ATLAS 160X200 krevet + madrac,41,"Lesonit sirovi 2,8x2,07 B",m2,3.1442,,,,,,
315,ATLAS 160X200 krevet + madrac,41,"Lesonit sirovi 2,8x2,07 B",m2,1.785,,,,,,
315, Atlas 160x200,302,S-20,kg,1.25136,Madrac,198,158,2,2,
315, Atlas 160x200,302,S-20,kg,0.81,Uzglavlje,180,75,3,1,
315, Atlas 160x200,302,S-20,kg,0.6045,Madrac,195,155,1,1,
315, Atlas 160x200,302,S-20,kg,0.35432,Baza ,206,86,1,2,
315, Atlas 160x200,302,S-20,kg,0.0984,Baza ,205,24,1,2,
315, Atlas 160x200,302,S-20,kg,0.0408,Baza ,85,24,1,2,
315, Atlas 160x200,302,S-20,kg,0.034,Uzglavlje,170,10,1,1,
315, Atlas 160x200,302,S-20,kg,0.026,Uzglavlje,130,10,1,2,
315,Atlas  160x200,41,Sirovi lesnit 3mm,m2,3.1442,,199,79,,2,
315,ATLAS 160X200 krevet + madrac,303,Spužva VA 4015 SP,kg,3.0225,,,,,,
315, Atlas 160x200,232,Spužva VH 2538 SP,kg,1.5642,Madrac,198,158,2,2,
315, Atlas 160x200,232,Spužva VH 2538 SP,kg,0.483,Madrac,184,15,7,2,
315, Atlas 160x200,232,Spužva VH 2538 SP,kg,0.41475,Madrac,158,15,7,2,
315,ATLAS 160 x 200,13,Paspul Traka-Opšivna traka 40mm ,m,32,Madrac,,,,,
315,ATLAS 160 x 200,31,Streč folija 23my 5kg,rol,0.03706449222,Korpus(baza),,,,,
315,ATLAS 160 x 200,32,Klamerica 380/10 delta,milla,0.3,Uzglavlje,,,,,
315,ATLAS 160 x 200,33,Klamerica 380/14,milla,0.3,Sijeda,,,,,
315,ATLAS 160 x 200,33,Klamerica 380/14 B,milla,0.1,Uzglavlje,,,,,
315,ATLAS 160 x 200,33,Klamerica 380/14 B,milla,0.35,Korpus(baza),,,,,
315,ATLAS 160 x 200,34,Klamerica 14/35,milla,0.1,Korpus(baza),,,,,
315,ATLAS 160 x 200,34,Klamerica 14/35,milla,0.3,Sijeda,,,,,
315,ATLAS 160 x 200,34,Klamerice 14/35,milla,0.3,Uzglavlje,,,,,
315,ATLAS 160 x 200,39,Unit Matica,kom,8,Sijeda,,,,,
315,ATLAS 160 x 200,54,Amortizer 750 S,kom,4,Korpus(baza),,,,,
315,ATLAS 160 x 200,55,Termo vata 200 gr,kg,0.777,Madrac,210,185,0.2,1,
315,ATLAS 160 x 200,64,Čičak 20mm 25m ,m,0.1,Uzglavlje,,,,,
315,ATLAS 160 x 200,65,"Reteks 120 gr, 200 cm Art, Stichpond",m2,2.2568,Sijeda,182,62,,2,
315,ATLAS 160 x 200,83,Unit Matica M6 ili M8 ,kom,16,Korpus(baza),,,,,
315,ATLAS 160 x 200,86,Ljepilo za drvo Vinavil 2252 ,kg,0.2,Sijeda,,,,,
315,ATLAS 160 x 200,86,Ljepilo za drvo Vinavil 2252  ,kg,0.05,Uzglavlje,,,,,
315,ATLAS 160 x 200,88,Reteks 14 gr 210 ,m2,7.77,Madrac,210,185,,2,
315,ATLAS 160 x 200,90,Podloška M8,kom,2,Uzglavlje,,,,,
315,ATLAS 160 x 200,118,"Tablet džepičasto jezgro 146x188x3,8 NY",,1,Madrac,,,,,
315,ATLAS 160 x 200,226,Torban vijak M6x100 cink T,kom,2,Korpus(baza),,,,,
315,ATLAS 160 x 200,231,"Vijak DIN 933-8.8, M8x40 ",kom,2,Uzglavlje,,,,,
315,ATLAS 160 x 200,246,Podloška M6,kom,2,Korpus(baza),,,,,
315,ATLAS 160 x 200,330,Štof Bari,m,2.5,Sijeda,,,,,
315,ATLAS 160 x 200,330,Štof bari,m,2.8,Korpus(baza),,,,,
315,ATLAS 160 x 200,330,Štof bari,m,3.2,Uzglavlje,,,,,
315,ATLAS 160 x 200,330,Štof okolica bari,m,2.5,Madrac,,,,,
315,ATLAS 160 x 200,384,Mehanizam - Škara Sanduk srednji EXSAN -Makaze ,par,2,Korpus(baza),,,,,
315,ATLAS 160 x 200,387,Leptir matica,kom,2,Uzglavlje,,,,,
315,ATLAS 160 x 200,389,Vijak mašinski 6x20,kom,8,Korpus(baza),,,,,
315,ATLAS 160 x 200,398,Ljepilo intercoll 1718 1/170 S,kg,0.1,Korpus(baza),,,,,
315,ATLAS 160 x 200,398,Ljepilo intercoll 1718 1/170 S,kg,0.1,Sijeda,,,,,
315,ATLAS 160 x 200,398,Ljepilo intercoll 1718 1/170 S,kg,0.1,Uzglavlje,,,,,
315,ATLAS 160 x 200,398,Ljepilo intercoll 1718 1/170 S,kg,0.6,Madrac,,,,,
315,ATLAS 160 x 200,498,Filc tvrdi 500 gr/m 210x2500,kg,1.9425,Madrac,210,185,0.5,1,
315,ATLAS 160 x 200,503,Džepičasto jezgro 188x148x14 ,kom,1,Madrac,,,,,
315,ATLAS 160 x 200,520,Platno za madrace J49 280 gr. JT,m,3.7,Madrac,,,,2,
315,ATLAS 160 x 200,532,Nogica fi 50/h 35 bez tipla-crna E (4801),kom,8,Korpus(baza),,,,,
315,ATLAS 160 x 200,569,Ljepljiva traka 48x66 ,kom,0.2222222222,Madrac,,,,,
315,ATLAS 160 x 200,569,Ljepljiva traka 48x66 ,kom,0.1,Uzglavlje,,,,,
315,ATLAS 160 x 200,594,Leptir matica M6,kom,2,Korpus(baza),,,,,
315,ATLAS 160 x 200,794,"Retex 70gr/m 1,6m ",m,2,Uzglavlje,1.6,2,,,
315,ATLAS 160 x 200,857,Termo vata ,kg,0.567,Uzglavlje,210,90,0.3,1,
315,ATLAS 160 x 200,857,Termo vata 300 gr,kg,1.1655,Madrac,210,185,0.3,1,
315,ATLAS 160 x 200,953,Retex 70 gr/m ,m,2,Sijeda,2.1,100,,,
315,ATLAS 160 x 200,1132,Valoviti karton_Bigovana trakica troslojna,kom,2,Uzglavlje,,,,,
315,ATLAS 160 x 200,1132,Valoviti karton_Bigovana trakica troslojna,kom,4,Korpus(baza),,,,,
316,NOA 120X200 krevet + madrac,54,Amortizer 750,kom,2,,,,,,
316,Alina  160x200,858,Bijela iverica 16mm,m2,1.0746,,199,27,,2,0
316,Alina  160x200,858,Bijela iverica 16mm,m2,0.40932,,75.8,27,,2,0
316,Alina 180X200,858,Bijela iverica 16mm,m2,0.46332,,85.8,27,,2,0
316,Noa 120X200,37,Bijeli lesonit 3mm,m2,2.3681,,199,119,,1,
316,NOA 120X200 krevet + madrac,64,Čičak 20mm 25m Bijeli/Crni Tvrdi/Mehki P,m,0.81,,,,,,
316,NOA 120X200 krevet + madrac,809,"Daska 24mm - 3m, suha#",m3,0.0334,,,,,,
316,NOA 120X200 krevet + madrac,809,"Daska 24mm - 3m, suha#",m3,0.0056,,,,,,
316,NOA 120X200 krevet + madrac,809,"Daska 24mm - 3m, suha#",m3,0.002,,,,,,
316,NOA 120X200 krevet + madrac,809,"Daska 24mm - 3m, suha#",m3,0.0015,,,,,,
316,NOA 120X200 krevet + madrac,498,Filc 900 gr,kg,1,,,,,,
316,NOA 120X200 krevet + madrac,795,"Folija transparent polucrijevo 3000x0,08 mm/rec",kg,1.215,,,,,,
316,NOA 120X200 krevet + madrac,795,"Folija transparent polucrijevo 3000x0,08 mm/rec",kg,0.486,,,,,,
316,NOA 120X200 krevet + madrac,795,"Folija transparent polucrijevo 3000x0,08 mm/rec",kg,0.08,,,,,,
316,Noa 120x200,281,HR 35,kg,0.84525,Madrac,105,115,2,1,
316,Noa 120X200,897,IVERICA 16MM 2800-2070 I KLASA,m2,0.819,,126,65,,1,
316,Noa 120X200,897,IVERICA 16MM 2800-2070 I KLASA,m2,0.4438,,126.8,35,,1,
316,Noa 120X200,897,IVERICA 16MM 2800-2070 I KLASA,m2,0.20288,,126.8,8,,2,
316,Noa 120X200,897,IVERICA 16MM 2800-2070 I KLASA,m2,0.192,,120,8,,2,
316,Noa 120X200,897,IVERICA 16MM 2800-2070 I KLASA,m2,0.063,,126,5,,1,
316,NOA 120X200 krevet + madrac,34,KLAMERICA 14/35 PAK 10000/1,milla,0.24,,,,,,
316,NOA 120X200 krevet + madrac,34,KLAMERICA 14/35 PAK 10000/1,milla,0.24,,,,,,
316,NOA 120X200 krevet + madrac,34,KLAMERICA 14/35 PAK 10000/1,milla,0.081,,,,,,
316,NOA 120X200 krevet + madrac,32,Klamerica 380/10 delta 10.000/1 M,milla,0.24,,,,,,
316,NOA 120X200 krevet + madrac,33,Klamerica staples 380/14 B,milla,0.81,,,,,,
316,NOA 120X200 krevet + madrac,33,Klamerica staples 380/14 B,milla,0.28,,,,,,
316,NOA 120X200 krevet + madrac,33,Klamerica staples 380/14 B,milla,0.24,,,,,,
316,NOA 120X200 krevet + madrac,387,Leptir matica M8 PVC,kom,2,,,,,,
316,NOA 120X200 krevet + madrac,86,Ljepilo za drvo Vinavil 2252 50/1 K,kg,0.2,,,,,,
316,NOA 120X200 krevet + madrac,86,Ljepilo za drvo Vinavil 2252 50/1 K,kg,0.05,,,,,,
316,NOA 120X200 krevet + madrac,398,Ljepilo za spužvu,kg,0.45,,,,,,
316,NOA 120X200 krevet + madrac,398,Ljepilo za spužvu,kg,0.1,,,,,,
316,NOA 120X200 krevet + madrac,398,Ljepilo za spužvu,kg,0.1,,,,,,
316,NOA 120X200 krevet + madrac,398,Ljepilo za spužvu,kg,0.08,,,,,,
316,NOA 120X200 krevet + madrac,756,M. Vijak din 965 6x20,kom,8,,,,,,
316,NOA 120X200 krevet + madrac,424,Madrac platno  50021973 (280 gr) AT,m,2.5,,,,,,
316,NOA 120X200 krevet + madrac,520,Madrac platno 280 gr 50022324,m,2.29,,,,,,
316,NOA 120X200 krevet + madrac,384,Makaze za bazu,set,1,,,,,,
316,NOA 120X200 krevet + madrac,51,Nogica 8030 BLACK 13 cm B,kom,6,,,,,,
316,NOA 120X200 krevet + madrac,787,Paspul traka - Opšivna traka 45mm Bijela,m,20.3,,,,,,
316,NOA 120X200 krevet + madrac,394,Podloška 1/4 6M 1mm,kg,2,,,,,,
316,NOA 120X200 krevet + madrac,90,"Podloška DIN 9021, M8",kom,2,,,,,,
316,NOA 120X200 krevet + madrac,95,PU Oblikovani 20 T piling - 210 O,kg,1.218,,,,,,
316,NOA 120X200 krevet + madrac,95,PU Oblikovani 20 T piling - 210 O,kg,0.9,,,,,,
316,NOA 120X200 krevet + madrac,65,"Reteks 120 gr, 200 cm Art, Stichpond, crni T",m2,1.828,,,,,,
316,NOA 120X200 krevet + madrac,88,"Reteks 14 gr, 210 cm bijeli T",m2,6.09,,,,,,
316,NOA 120X200 krevet + madrac,794,"Reteks 70/60gr, 160 cm crni", m2,1.62,,,,,,
316,NOA 120X200 krevet + madrac,794,"Reteks 70/60gr, 160 cm crni", m2,1.62,,,,,,
316,Noa 120x200,302,S-20,kg,0.51912,Baza ,206,126,1,1,
316,Noa 120x200,302,S-20,kg,0.48,Uzglavlje,160,75,2,1,
316,NOA 120X200 krevet + madrac,569,Selotejp 48mmx66m - Super clear I,kom,0.1,,,,,,
316,Noa 120X200,41,Sirovi lesnit 3mm,m2,2.3681,,199,119,,1,
316,NOA 120X200 krevet + madrac,303,Spužva VA 4015 SP,kg,2.2425,,,,,,
316,Noa 120x200,232,Spužva VH 2538 SP,kg,1.1682,Madrac,198,118,2,2,
316,Noa 120x200,232,Spužva VH 2538 SP,kg,1.12125,Madrac,195,115,2,1,
316,Noa 120x200,232,Spužva VH 2538 SP,kg,0.483,Madrac,184,15,7,2,
316,Noa 120x200,232,Spužva VH 2538 SP,kg,0.30975,Madrac,118,15,7,2,
316,NOA 120X200 krevet + madrac,281,Spužva VH 3040 SP,kg,2.88,,,,,,
316,NOA 120X200 krevet + madrac,281,Spužva VH 3040 SP,kg,2.0183,,,,,,
316,NOA 120X200 krevet + madrac,31,Streč folija 23my 5kg,rol,0.0371,,,,,,
316,NOA 120X200 krevet + madrac,121,Štof Camel 102,m,2.59,,,,,,
316,NOA 120X200 krevet + madrac,121,Štof Camel 102,m,2.268,,,,,,
316,NOA 120X200 krevet + madrac,121,Štof Camel 102,m,2.025,,,,,,
316,NOA 120X200 krevet + madrac,513,Termo vata (filc) 100 gr (210) A,kg,0.459,,,,,,
316,NOA 120X200 krevet + madrac,55,Termo vata 200g/210 cm AK,kg,0.0609,,,,,,
316,NOA 120X200 krevet + madrac,102,Termo vata 300g/210 cm AK,kg,0.9135,,,,,,
316,NOA 120X200 krevet + madrac,226,Torban vijak M6x100 cink T,kom,2,,,,,,
316,NOA 120X200 krevet + madrac,83,Unit Matica M6x9 T,kom,16,,,,,,
316,NOA 120X200 krevet + madrac,83,Unit Matica M6x9 T,kom,8,,,,,,
316,NOA 120X200 krevet + madrac,1131,Valoviti karton BIGOVANA TRAKA 250X3000,kom,4,,,,,,
316,NOA 120X200 krevet + madrac,1131,Valoviti karton BIGOVANA TRAKA 250X3000,kom,2,,,,,,
316,NOA 120X200 krevet + madrac,231,"Vijak DIN 933-8.8, M8x40 - cink T",kom,2,,,,,,
316,NOA 120X200 krevet + madrac,62,Žičano jezgro 126x188x14 NY,kom,1,,,,,,
317,EARTH 140X200 krevet + madrac,54,Amortizer 750,kom,4,,,,,,
317,EARTH 140X200 krevet + madrac,64,Čičak 20mm 25m Bijeli/Crni Tvrdi/Mehki P,m,0.09,,,,,,
317,EARTH 140X200 krevet + madrac,809,"Daska 24mm - 3m, suha#",m3,0.023,,,,,,
317,EARTH 140X200 krevet + madrac,809,"Daska 24mm - 3m, suha#",m3,0.0128,,,,,,
317,EARTH 140X200 krevet + madrac,809,"Daska 24mm - 3m, suha#",m3,0.01,,,,,,
317,EARTH 140X200 krevet + madrac,809,"Daska 24mm - 3m, suha#",m3,0.0066,,,,,,
317,EARTH 140X200 krevet + madrac,809,"Daska 24mm - 3m, suha#",m3,0.0038,,,,,,
317,EARTH 140X200 krevet + madrac,809,"Daska 24mm - 3m, suha#",m3,0.0033,,,,,,
317,EARTH 140X200 krevet + madrac,809,"Daska 24mm - 3m, suha#",m3,0.003,,,,,,
317,EARTH 140X200 krevet + madrac,809,"Daska 24mm - 3m, suha#",m3,0.0015,,,,,,
317,EARTH 140X200 krevet + madrac,809,"Daska 24mm - 3m, suha#",m3,0.0015,,,,,,
317,EARTH 140X200 krevet + madrac,809,"Daska 24mm - 3m, suha#",m3,0.0002,,,,,,
317,EARTH 140X200 krevet + madrac,503,Džepičasto jezgro 144x184x18 (65.180.4.180.00.0.0000) 24x29,kom,1,,,,,,
317,EARTH 140X200 krevet + madrac,498,Filc 900 gr,kg,1.7325,,,,,,
317,EARTH 140X200 krevet + madrac,897,IVERICA 16MM 2800-2070 I KLASA,m2,0.5138,,,,,,
317,EARTH 140X200 krevet + madrac,897,IVERICA 16MM 2800-2070 I KLASA,m2,0.024,,,,,,
317,EARTH 140X200 krevet + madrac,897,IVERICA 16MM 2800-2070 I KLASA,m2,0.021888,,,,,,
317,EARTH 140X200 krevet + madrac,897,IVERICA 16MM 2800-2070 I KLASA,m2,0.0196,,,,,,
317,EARTH 140X200 krevet + madrac,897,IVERICA 16MM 2800-2070 I KLASA,m2,0.0066,,,,,,
317,EARTH 140X200 krevet + madrac,858,IVERICA BIJELA 110 SM 2800X2070X16 MM,m2,1.0773,,,,,,
317,EARTH 140X200 krevet + madrac,858,IVERICA BIJELA 110 SM 2800X2070X16 MM,m2,1.0773,,,,,,
317,EARTH 140X200 krevet + madrac,858,IVERICA BIJELA 110 SM 2800X2070X16 MM,m2,0.3553,,,,,,
317,EARTH 140X200 krevet + madrac,858,IVERICA BIJELA 110 SM 2800X2070X16 MM,m2,0.3553,,,,,,
317,EARTH 140X200 krevet + madrac,34,KLAMERICA 14/35 PAK 10000/1,milla,0.27,,,,,,
317,EARTH 140X200 krevet + madrac,34,KLAMERICA 14/35 PAK 10000/1,milla,0.27,,,,,,
317,EARTH 140X200 krevet + madrac,34,KLAMERICA 14/35 PAK 10000/1,milla,0.09,,,,,,
317,EARTH 140X200 krevet + madrac,32,Klamerica 380/10 delta 10.000/1 M,milla,0.27,,,,,,
317,EARTH 140X200 krevet + madrac,33,Klamerica staples 380/14 B,milla,0.315,,,,,,
317,EARTH 140X200 krevet + madrac,33,Klamerica staples 380/14 B,milla,0.27,,,,,,
317,EARTH 140X200 krevet + madrac,33,Klamerica staples 380/14 B,milla,0.09,,,,,,
317,EARTH 140X200 krevet + madrac,387,Leptir matica M8 PVC,kom,2,,,,,,
317,EARTH 140X200 krevet + madrac,37,Lesonit bijeli 3 mm B,m2,2.7531,,,,,,
317,EARTH 140X200 krevet + madrac,41,"Lesonit sirovi 2,8x2,07 B",m2,2.7462,,,,,,
317,EARTH 140X200 krevet + madrac,41,"Lesonit sirovi 2,8x2,07 B",m2,1.575,,,,,,
317,EARTH 140X200 krevet + madrac,86,Ljepilo za drvo Vinavil 2252 50/1 K,kg,0.2,,,,,,
317,EARTH 140X200 krevet + madrac,86,Ljepilo za drvo Vinavil 2252 50/1 K,kg,0.05,,,,,,
317,EARTH 140X200 krevet + madrac,398,Ljepilo za spužvu,kg,0.5,,,,,,
317,EARTH 140X200 krevet + madrac,398,Ljepilo za spužvu,kg,0.1,,,,,,
317,EARTH 140X200 krevet + madrac,398,Ljepilo za spužvu,kg,0.1,,,,,,
317,EARTH 140X200 krevet + madrac,398,Ljepilo za spužvu,kg,0.09,,,,,,
317,EARTH 140X200 krevet + madrac,756,M. Vijak din 965 6x20,kom,8,,,,,,
317,EARTH 140X200 krevet + madrac,424,Madrac platno  50021973 (280 gr) AT,m,3.3,,,,,,
317,EARTH 140X200 krevet + madrac,520,Madrac platno 280 gr 50022324,m,2.44,,,,,,
317,EARTH 140X200 krevet + madrac,384,Makaze za bazu,set,2,,,,,,
317,EARTH 140X200 krevet + madrac,873,Najlon za pakovanje baze 80x16+16x245 100 mic,kom ,2,,,,,,
317,EARTH 140X200 krevet + madrac,867,Najlon za pakovanje madraca 160x15+15x240 100mic,kom ,1,,,,,,
317,EARTH 140X200 krevet + madrac,875,Najlon za pakovanje uzglavlja 170x8+8x150 100 mic,kom ,1,,,,,,
317,EARTH 140X200 krevet + madrac,51,Nogica 8030 BLACK 13 cm B,kom,8,,,,,,
317,EARTH 140X200 krevet + madrac,787,Paspul traka - Opšivna traka 45mm Bijela,m,21.6,,,,,,
317,EARTH 140X200 krevet + madrac,394,Podloška 1/4 6M 1mm,kg,2,,,,,,
317,EARTH 140X200 krevet + madrac,90,"Podloška DIN 9021, M8",kom,2,,,,,,
317,EARTH 140X200 krevet + madrac,95,PU Oblikovani 20 T piling - 210 O,kg,1.386,,,,,,
317,EARTH 140X200 krevet + madrac,95,PU Oblikovani 20 T piling - 210 O,kg,1,,,,,,
317,EARTH 140X200 krevet + madrac,65,"Reteks 120 gr, 200 cm Art, Stichpond, crni T",m2,2.0311,,,,,,
317,EARTH 140X200 krevet + madrac,88,"Reteks 14 gr, 210 cm bijeli T",m2,6.93,,,,,,
317,EARTH 140X200 krevet + madrac,794,"Reteks 70/60gr, 160 cm crni", m2,1.8,,,,,,
317,EARTH 140X200 krevet + madrac,794,"Reteks 70/60gr, 160 cm crni", m2,1.8,,,,,,
317,EARTH 140X200 krevet + madrac,569,Selotejp 48mmx66m - Super clear I,kom,0.222,,,,,,
317,EARTH 140X200 krevet + madrac,569,Selotejp 48mmx66m - Super clear I,kom,0.1,,,,,,
317,EARTH 140X200 krevet + madrac,303,Spužva VA 4015 SP,kg,2.6325,,,,,,
317,EARTH 140X200 krevet + madrac,302,Spužva VH 2130 SP,kg,1.026,,,,,,
317,EARTH 140X200 krevet + madrac,302,Spužva VH 2130 SP,kg,0.704,,,,,,
317,EARTH 140X200 krevet + madrac,302,Spužva VH 2130 SP,kg,0.2296,,,,,,
317,EARTH 140X200 krevet + madrac,232,Spužva VH 2538 SP,kg,3.36,,,,,,
317,EARTH 140X200 krevet + madrac,232,Spužva VH 2538 SP,kg,2.3693,,,,,,
317,EARTH 140X200 krevet + madrac,232,Spužva VH 2538 SP,kg,0.882,,,,,,
317,EARTH 140X200 krevet + madrac,232,Spužva VH 2538 SP,kg,0.5829,,,,,,
317,EARTH 140X200 krevet + madrac,31,Streč folija 23my 5kg,rol,0.0371,,,,,,
317,EARTH 140X200 krevet + madrac,121,Štof Camel 102,m,2.88,,,,,,
317,EARTH 140X200 krevet + madrac,121,Štof Camel 102,m,2.52,,,,,,
317,EARTH 140X200 krevet + madrac,121,Štof Camel 102,m,2.25,,,,,,
317,EARTH 140X200 krevet + madrac,513,Termo vata (filc) 100 gr (210) A,kg,0.513,,,,,,
317,EARTH 140X200 krevet + madrac,55,Termo vata 200g/210 cm AK,kg,0.693,,,,,,
317,EARTH 140X200 krevet + madrac,102,Termo vata 300g/210 cm AK,kg,1.0395,,,,,,
317,EARTH 140X200 krevet + madrac,226,Torban vijak M6x100 cink T,kom,2,,,,,,
317,EARTH 140X200 krevet + madrac,83,Unit Matica M6x9 T,kom,16,,,,,,
317,EARTH 140X200 krevet + madrac,83,Unit Matica M6x9 T,kom,8,,,,,,
317,EARTH 140X200 krevet + madrac,1131,Valoviti karton BIGOVANA TRAKA 250X3000,kom,4,,,,,,
317,EARTH 140X200 krevet + madrac,1131,Valoviti karton BIGOVANA TRAKA 250X3000,kom,2,,,,,,
317,EARTH 140X200 krevet + madrac,231,"Vijak DIN 933-8.8, M8x40 - cink T",kom,2,,,,,,
321,Alina 140x200,858,Bijela iverica 16mm,m2,1.0746,,199,27,,2,0
321,Alina 140x200,858,Bijela iverica 16mm,m2,0.36666,,135.8,27,,1,0
321,Grando 90x200,858,Bijela iverica 16mm,m2,0.7562,,199,19,,2,0
321,Galia 160x200,37,Bijeli lesonit 3mm,m2,3.1442,,199,79,,2,
321,GALIA 160X200 krevet + madrac,809,"Daska 24mm - 3m, suha#",m3,0.0149,,,,,,
321,GALIA 160X200 krevet + madrac,809,"Daska 24mm - 3m, suha#",m3,0.01,,,,,,
321,GALIA 160X200 krevet + madrac,809,"Daska 24mm - 3m, suha#",m3,0.0075675,,,,,,
321,GALIA 160X200 krevet + madrac,809,"Daska 24mm - 3m, suha#",m3,0.0038,,,,,,
321,GALIA 160X200 krevet + madrac,809,"Daska 24mm - 3m, suha#",m3,0.0038,,,,,,
321,GALIA 160X200 krevet + madrac,809,"Daska 24mm - 3m, suha#",m3,0.003,,,,,,
321,GALIA 160X200 krevet + madrac,809,"Daska 24mm - 3m, suha#",m3,0.0027,,,,,,
321,GALIA 160X200 krevet + madrac,809,"Daska 24mm - 3m, suha#",m3,0.0015,,,,,,
321,GALIA 160X200 krevet + madrac,809,"Daska 24mm - 3m, suha#",m3,0.0015,,,,,,
321,GALIA 160X200 krevet + madrac,809,"Daska 24mm - 3m, suha#",m3,0.0002,,,,,,
321,Galia 160x200,897,IVERICA 16MM 2800-2070 I KLASA,m2,0.08,,80,5,,2,
321,GALIA 160X200 krevet + madrac,41,"Lesonit sirovi 2,8x2,07 B",m2,3.1442,,,,,,
321,GALIA 160X200 krevet + madrac,41,"Lesonit sirovi 2,8x2,07 B",m2,1.785,,,,,,
321,Galia 160x200,41,Sirovi lesnit 3mm,m2,3.1442,,199,79,,2,
321,Galia 160x200,41,Sirovi lesnit 3mm,m2,1.782,,110,162,,1,
321,GALIA 160X200 krevet + madrac,303,Spužva VA 4015 SP,kg,3.0225,,,,,,
321,GALIA 160X200 krevet + madrac,302,Spužva VH 2130 SP,kg,1.134,,,,,,
321,GALIA 160X200 krevet + madrac,302,Spužva VH 2130 SP,kg,1.008,,,,,,
321,GALIA 160X200 krevet + madrac,302,Spužva VH 2130 SP,kg,0.792,,,,,,
321,GALIA 160X200 krevet + madrac,302,Spužva VH 2130 SP,kg,0.2296,,,,,,
321,GALIA 160X200 krevet + madrac,302,Spužva VH 2130 SP,kg,0.0952,,,,,,
321,Galia 160x200,232,Spužva VH 2538 SP,kg,1.54,Madrac,200,77,4,2,
321,Galia 160x200,232,Spužva VH 2538 SP,kg,1.54,Madrac,200,77,4,2,
321,Galia 160x200,232,Spužva VH 2538 SP,kg,0.6,Madrac,200,12,10,4,
321,Galia 160x200,232,Spužva VH 2538 SP,kg,0.084,Madrac,56,12,5,4,
321,GALIA 160 x 200,13,Paspul Traka-Opšivna traka 40mm ,m,24,Madrac,,,,,
321,GALIA 160 x 200,31,Streč folija 23my 5kg,rol,0.03706449222,Korpus(baza),,,,,
321,GALIA 160 x 200,32,Klamerica 380/10 delta,milla,0.3,Uzglavlje,,,,,
321,GALIA 160 x 200,33,Klamerica 380/14,milla,0.3,Sijeda,,,,,
321,GALIA 160 x 200,33,Klamerica 380/14 B,milla,0.1,Uzglavlje,,,,,
321,GALIA 160 x 200,33,Klamerica 380/14 B,milla,0.35,Korpus(baza),,,,,
321,GALIA 160 x 200,34,Klamerica 14/35,milla,0.1,Korpus(baza),,,,,
321,GALIA 160 x 200,34,Klamerica 14/35,milla,0.3,Sijeda,,,,,
321,GALIA 160 x 200,34,Klamerice 14/35,milla,0.3,Uzglavlje,,,,,
321,GALIA 160 x 200,39,Unit Matica,kom,8,Sijeda,,,,,
321,GALIA 160 x 200,54,Amortizer 450,kom,4,Korpus(baza),,,,,
321,GALIA 160 x 200,64,Čičak 20mm 25m ,m,0.1,Uzglavlje,,,,,
321,GALIA 160 x 200,65,"Reteks 120 gr, 200 cm Art, Stichpond",m2,2.2568,Sijeda,182,62,,2,
321,GALIA 160 x 200,65,"Reteks 120 gr, 200 cm Art, Stichpond",m2,6.4,Madrac,80,200,,4,
321,GALIA 160 x 200,83,Unit Matica M6 ili M8 ,kom,16,Korpus(baza),,,,,
321,GALIA 160 x 200,86,Ljepilo za drvo Vinavil 2252 ,kg,0.2,Sijeda,,,,,
321,GALIA 160 x 200,86,Ljepilo za drvo Vinavil 2252  ,kg,0.05,Uzglavlje,,,,,
321,GALIA 160 x 200,88,Reteks 14 gr 210 ,m2,9.7125,Madrac,210,185,,2.5,
321,GALIA 160 x 200,90,Podloška M8,kom,2,Uzglavlje,,,,,
321,GALIA 160 x 200,226,Torban vijak M6x100 cink T,kom,2,Korpus(baza),,,,,
321,GALIA 160 x 200,231,"Vijak DIN 933-8.8, M8x40 ",kom,2,Uzglavlje,,,,,
321,GALIA 160 x 200,246,Podloška M6,kom,2,Korpus(baza),,,,,
321,GALIA 160 x 200,340,Skrivena PVC nogica 12cm - crna,kom,4,Korpus(baza),,,,,
321,GALIA 160 x 200,384,Mehanizam - Škara Sanduk srednji EXSAN -Makaze ,par,2,Korpus(baza),,,,,
321,GALIA 160 x 200,387,Leptir matica,kom,2,Uzglavlje,,,,,
321,GALIA 160 x 200,389,Vijak mašinski 6x20,kom,8,Korpus(baza),,,,,
321,GALIA 160 x 200,398,Ljepilo intercoll 1718 1/170 S,kg,0.1,Korpus(baza),,,,,
321,GALIA 160 x 200,398,Ljepilo intercoll 1718 1/170 S,kg,0.1,Sijeda,,,,,
321,GALIA 160 x 200,398,Ljepilo intercoll 1718 1/170 S,kg,0.1,Uzglavlje,,,,,
321,GALIA 160 x 200,398,Ljepilo intercoll 1718 1/170 S,kg,0.6,Madrac,,,,,
321,GALIA 160 x 200,498,Filc tvrdi 500 gr/m 210x2500,kg,1.9425,Madrac,210,185,0.5,1,
321,GALIA 160 x 200,503,Džepičasto jezgro 188x56x12 (28x9) ,kom,2,Madrac,,,,,
321,GALIA 160 x 200,513,Termo vata 100 gr,kg,0.3885,Madrac,210,185,0.1,1,
321,GALIA 160 x 200,520,Platno za madrace J49 280 gr. JT,m,1.85,Madrac,,,,1,
321,GALIA 160 x 200,532,Nogica KALE 12cm Mat Crna M,kom,4,Korpus(baza),,,,,
